,Taxa,Percentile_score,Count,Count_Total,Fraction
3168,k__Bacteria;p__Firmicutes;c__CFGB78697;o__OFGB78697;f__FGB78697;g__GGB9717;s__GGB9717_SGB15270,11.946902654867257,1,1,1.0
3169,k__Bacteria;p__Firmicutes;c__CFGB79015;o__OFGB79015;f__FGB79015;g__GGB4672;s__GGB4672_SGB6461,34.576485461441216,1,1,1.0
3170,k__Bacteria;p__Firmicutes;c__CFGB79015;o__OFGB79015;f__FGB79015;g__GGB4672;s__GGB4672_SGB6461;t__SGB6461,34.576485461441216,1,1,1.0
3171,k__Bacteria;p__Firmicutes;c__CFGB79237;o__OFGB79237;f__FGB79237;g__GGB9061;s__GGB9061_SGB13979,37.35777496839444,1,1,1.0
3172,k__Bacteria;p__Firmicutes;c__CFGB79237;o__OFGB79237;f__FGB79237;g__GGB9061;s__GGB9061_SGB13979;t__SGB13979,37.35777496839444,1,1,1.0
3173,k__Bacteria;p__Firmicutes;c__CFGB79270;o__OFGB79270;f__FGB79270;g__GGB4707;s__GGB4707_SGB6517,35.58786346396966,1,1,1.0
3174,k__Bacteria;p__Firmicutes;c__CFGB79270;o__OFGB79270;f__FGB79270;g__GGB4707;s__GGB4707_SGB6517;t__SGB6517,35.58786346396966,1,1,1.0
3175,k__Bacteria;p__Firmicutes;c__CFGB79363;o__OFGB79363;f__FGB79363;g__GGB9288;s__GGB9288_SGB14243,34.070796460176986,1,1,1.0
3176,k__Bacteria;p__Firmicutes;c__CFGB79363;o__OFGB79363;f__FGB79363;g__GGB9288;s__GGB9288_SGB14243;t__SGB14243,34.070796460176986,1,1,1.0
3177,k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4653;s__GGB4653_SGB6440,50.632111251580284,1,1,1.0
3178,k__Bacteria;p__Firmicutes;c__CFGB9119;o__OFGB9119;f__FGB9119;g__GGB4653;s__GGB4653_SGB6440;t__SGB6440,50.632111251580284,1,1,1.0
3179,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus_intestinisimiae,32.68015170670038,1,1,1.0
3180,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Butyricicoccus;s__Butyricicoccus_intestinisimiae;t__SGB14980,32.68015170670038,1,1,1.0
3181,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Mogibacterium;s__Mogibacterium_kristiansenii,86.53603034134008,1,1,1.0
3182,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Mogibacterium;s__Mogibacterium_kristiansenii;t__SGB3926_group,86.53603034134008,1,1,1.0
3183,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Zhenpiania;s__Zhenpiania_hominis,41.150442477876105,1,1,1.0
3184,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriales_Family_XIII_Incertae_Sedis;g__Zhenpiania;s__Zhenpiania_hominis;t__SGB14854,41.150442477876105,1,1,1.0
3185,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_glucerasea;t__SGB4819,48.92541087231353,1,1,1.0
3186,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3429;s__GGB3429_SGB4569,18.141592920353983,1,1,1.0
3187,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB3429;s__GGB3429_SGB4569;t__SGB4569,18.141592920353983,1,1,1.0
3188,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB38239;s__GGB38239_SGB47716,47.724399494311,1,1,1.0
3189,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__GGB38239;s__GGB38239_SGB47716;t__SGB47716,47.724399494311,1,1,1.0
3190,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Jingyaoa;s__Jingyaoa_shaoxingensis,22.187104930467765,1,1,1.0
3191,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Jingyaoa;s__Jingyaoa_shaoxingensis;t__SGB47656,22.187104930467765,1,1,1.0
3192,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix_SGB4886,85.9039190897598,1,1,1.0
3193,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix_SGB4886;t__SGB4886,85.9039190897598,1,1,1.0
3194,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_unclassified_SGB69346,15.61314791403287,1,1,1.0
3195,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Lachnospiraceae_unclassified;s__Lachnospiraceae_unclassified_SGB69346;t__SGB69346,15.61314791403287,1,1,1.0
3196,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB3189;s__GGB3189_SGB4212,60.745891276864725,1,1,1.0
3197,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB3189;s__GGB3189_SGB4212;t__SGB4212,60.745891276864725,1,1,1.0
3198,k__Bacteria;p__Firmicutes;c__CFGB78697;o__OFGB78697;f__FGB78697;g__GGB9717;s__GGB9717_SGB15270;t__SGB15270,11.946902654867257,1,1,1.0
3199,k__Bacteria;p__Firmicutes;c__CFGB73902;o__OFGB73902;f__FGB73902;g__GGB4689;s__GGB4689_SGB6487;t__SGB6487,71.87104930467763,1,1,1.0
3200,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_cellulosilyticus;t__SGB1842,6.357279084551812,1,1,1.0
3201,k__Bacteria;p__Firmicutes;c__CFGB73902;o__OFGB73902;f__FGB73902;g__GGB4689;s__GGB4689_SGB6487,71.87104930467763,1,1,1.0
3202,k__Bacteria;p__Firmicutes;c__CFGB2860;o__OFGB2860;f__FGB2860;g__GGB9137;s__GGB9137_SGB14071;t__SGB14071,3.8558786346396965,1,1,1.0
3203,k__Bacteria;p__Firmicutes;c__CFGB2863;o__OFGB2863;f__FGB2863;g__GGB9147;s__GGB9147_SGB14082,43.552465233881165,1,1,1.0
3204,k__Bacteria;p__Firmicutes;c__CFGB2863;o__OFGB2863;f__FGB2863;g__GGB9147;s__GGB9147_SGB14082;t__SGB14082,43.552465233881165,1,1,1.0
3205,k__Bacteria;p__Firmicutes;c__CFGB2921;o__OFGB2921;f__FGB2921;g__GGB9243;s__GGB9243_SGB14185,35.84070796460177,1,1,1.0
3206,k__Bacteria;p__Firmicutes;c__CFGB2921;o__OFGB2921;f__FGB2921;g__GGB9243;s__GGB9243_SGB14185;t__SGB14185,35.84070796460177,1,1,1.0
3207,k__Bacteria;p__Firmicutes;c__CFGB2942;o__OFGB2942;f__FGB2942;g__GGB9278;s__GGB9278_SGB14230,9.671302149178256,1,1,1.0
3208,k__Bacteria;p__Firmicutes;c__CFGB2942;o__OFGB2942;f__FGB2942;g__GGB9278;s__GGB9278_SGB14230;t__SGB14230,9.671302149178256,1,1,1.0
3209,k__Bacteria;p__Firmicutes;c__CFGB2984;o__OFGB2984;f__FGB2984;g__GGB9347;s__GGB9347_SGB14313,69.59544879898863,1,1,1.0
3210,k__Bacteria;p__Firmicutes;c__CFGB2984;o__OFGB2984;f__FGB2984;g__GGB9347;s__GGB9347_SGB14313;t__SGB14313,69.59544879898863,1,1,1.0
3211,k__Bacteria;p__Firmicutes;c__CFGB3054;o__OFGB3054;f__FGB3054;g__GGB9687;s__GGB9687_SGB15191,59.35524652338812,1,1,1.0
3212,k__Bacteria;p__Firmicutes;c__CFGB3054;o__OFGB3054;f__FGB3054;g__GGB9687;s__GGB9687_SGB15191;t__SGB15191,59.35524652338812,1,1,1.0
3213,k__Bacteria;p__Firmicutes;c__CFGB3054;o__OFGB3054;f__FGB3054;g__GGB9690;s__GGB9690_SGB15196,40.391908975979774,1,1,1.0
3214,k__Bacteria;p__Firmicutes;c__CFGB3054;o__OFGB3054;f__FGB3054;g__GGB9690;s__GGB9690_SGB15196;t__SGB15196,40.391908975979774,1,1,1.0
3215,k__Bacteria;p__Firmicutes;c__CFGB3054;o__OFGB3054;f__FGB3054;g__GGB9691;s__GGB9691_SGB15198,65.29709228824274,1,1,1.0
3216,k__Bacteria;p__Firmicutes;c__CFGB3054;o__OFGB3054;f__FGB3054;g__GGB9691;s__GGB9691_SGB15198;t__SGB15198,65.29709228824274,1,1,1.0
3217,k__Bacteria;p__Firmicutes;c__CFGB3069;o__OFGB3069;f__FGB3069;g__GGB9773;s__GGB9773_SGB15393,15.865992414664982,1,1,1.0
3218,k__Bacteria;p__Firmicutes;c__CFGB3069;o__OFGB3069;f__FGB3069;g__GGB9773;s__GGB9773_SGB15393;t__SGB15393,15.865992414664982,1,1,1.0
3219,k__Bacteria;p__Firmicutes;c__CFGB3072;o__OFGB3072;f__FGB3072;g__GGB9786;s__GGB9786_SGB15409,13.33754740834387,1,1,1.0
3220,k__Bacteria;p__Firmicutes;c__CFGB3072;o__OFGB3072;f__FGB3072;g__GGB9786;s__GGB9786_SGB15409;t__SGB15409,13.33754740834387,1,1,1.0
3221,k__Bacteria;p__Firmicutes;c__CFGB3072;o__OFGB3072;f__FGB3072;g__GGB9788;s__GGB9788_SGB15411,24.84197218710493,1,1,1.0
3222,k__Bacteria;p__Firmicutes;c__CFGB3072;o__OFGB3072;f__FGB3072;g__GGB9788;s__GGB9788_SGB15411;t__SGB15411,24.84197218710493,1,1,1.0
3223,k__Bacteria;p__Firmicutes;c__CFGB45555;o__OFGB45555;f__FGB45555;g__GGB9701;s__GGB9701_SGB15218,45.954487989886225,1,1,1.0
3224,k__Bacteria;p__Firmicutes;c__CFGB45555;o__OFGB45555;f__FGB45555;g__GGB9701;s__GGB9701_SGB15218;t__SGB15218,45.954487989886225,1,1,1.0
3225,k__Bacteria;p__Firmicutes;c__CFGB52309;o__OFGB52309;f__FGB52309;g__GGB53380;s__GGB53380_SGB74412,4.235145385587864,1,1,1.0
3226,k__Bacteria;p__Firmicutes;c__CFGB52309;o__OFGB52309;f__FGB52309;g__GGB53380;s__GGB53380_SGB74412;t__SGB74412,4.235145385587864,1,1,1.0
3227,k__Bacteria;p__Firmicutes;c__CFGB73185;o__OFGB73185;f__FGB73185;g__GGB9785;s__GGB9785_SGB15408,33.312262958280655,1,1,1.0
3228,k__Bacteria;p__Firmicutes;c__CFGB73185;o__OFGB73185;f__FGB73185;g__GGB9785;s__GGB9785_SGB15408;t__SGB15408,33.312262958280655,1,1,1.0
3229,k__Bacteria;p__Firmicutes;c__CFGB73902;o__OFGB73902;f__FGB73902;g__GGB4689;s__GGB4689_SGB6486,73.89380530973452,1,1,1.0
3230,k__Bacteria;p__Firmicutes;c__CFGB73902;o__OFGB73902;f__FGB73902;g__GGB4689;s__GGB4689_SGB6486;t__SGB6486,73.89380530973452,1,1,1.0
3231,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9595;s__GGB9595_SGB15019,38.36915297092288,1,1,1.0
3232,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9595;s__GGB9595_SGB15019;t__SGB15019,38.36915297092288,1,1,1.0
3233,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9603;s__GGB9603_SGB15035,14.348925410872312,1,1,1.0
3234,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__GGB9603;s__GGB9603_SGB15035;t__SGB15035,14.348925410872312,1,1,1.0
3235,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pyruviciproducens;t__SGB17029,6.579783852511126,1,1,1.0
3236,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_sp_ACRPR,8.232676414494597,1,1,1.0
3237,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_sp_ACRPR;t__SGB17099_group,8.232676414494597,1,1,1.0
3238,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Lawsonellaceae;g__GGB2722;s__GGB2722_SGB3663,26.223776223776223,1,1,1.0
3239,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Lawsonellaceae;g__GGB2722;s__GGB2722_SGB3663;t__SGB3663,26.223776223776223,1,1,1.0
3240,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_lacticum,6.134774316592498,1,1,1.0
3241,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_lacticum;t__SGB16913,6.134774316592498,1,1,1.0
3242,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_paulum,3.337571519389701,1,1,1.0
3243,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_paulum;t__SGB93166,3.337571519389701,1,1,1.0
3244,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus_luteus,16.497139224411953,1,1,1.0
3245,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus_luteus;t__SGB16676,16.497139224411953,1,1,1.0
3246,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__Arachnia_SGB15899,8.614113159567705,1,1,1.0
3247,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__Arachnia_SGB15899;t__SGB15899,8.614113159567705,1,1,1.0
3248,k__Bacteria;p__Actinobacteria;c__CFGB77988;o__OFGB77988;f__FGB77988;g__GGB9364;s__GGB9364_SGB14339,61.824539097266374,1,1,1.0
3249,k__Bacteria;p__Actinobacteria;c__CFGB77988;o__OFGB77988;f__FGB77988;g__GGB9364;s__GGB9364_SGB14339;t__SGB14339,61.824539097266374,1,1,1.0
3250,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella_rimae,5.753337571519389,1,1,1.0
3251,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella_rimae;t__SGB985,5.753337571519389,1,1,1.0
3252,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_SGB14745,13.954227590591229,1,1,1.0
3253,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_SGB14745;t__SGB14745,13.954227590591229,1,1,1.0
3254,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__GGB9380;s__GGB9380_SGB14375,50.57215511760966,1,1,1.0
3255,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__GGB9380;s__GGB9380_SGB14375;t__SGB14375,50.57215511760966,1,1,1.0
3256,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella_guodeyinii,35.37825810553083,1,1,1.0
3257,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella_guodeyinii;t__SGB74488,35.37825810553083,1,1,1.0
3258,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter_massiliensis,10.77558804831532,1,1,1.0
3259,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter_massiliensis;t__SGB33566,10.77558804831532,1,1,1.0
3260,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_SGB14778,45.10489510489511,1,1,1.0
3261,k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Slackia;s__Slackia_SGB14778;t__SGB14778,45.10489510489511,1,1,1.0
3262,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_acidifaciens,24.825174825174827,1,1,1.0
3263,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_acidifaciens;t__SGB48548,24.825174825174827,1,1,1.0
3264,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_pyruviciproducens,6.579783852511126,1,1,1.0
3265,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_parakroppenstedtii;t__SGB17000,49.74570883661793,1,1,1.0
3266,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_parakroppenstedtii,49.74570883661793,1,1,1.0
3267,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_sanguinis;t__SGB33732,13.636363636363635,1,1,1.0
3268,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__GGB4257;s__GGB4257_SGB5789,17.38305941845765,1,1,1.0
3269,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__GGB4257;s__GGB4257_SGB5789;t__SGB5789,17.38305941845765,1,1,1.0
3270,k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas_micra,7.142857142857142,1,1,1.0
3271,k__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas_micra;t__SGB6653,7.142857142857142,1,1,1.0
3272,k__Bacteria;p__Proteobacteria;c__CFGB2401;o__OFGB2401;f__FGB2401;g__GGB6585;s__GGB6585_SGB9307,48.73577749683945,1,1,1.0
3273,k__Bacteria;p__Proteobacteria;c__CFGB2401;o__OFGB2401;f__FGB2401;g__GGB6585;s__GGB6585_SGB9307;t__SGB9307,48.73577749683945,1,1,1.0
3274,k__Bacteria;p__Tenericutes;c__CFGB1787;o__OFGB1787;f__FGB1787;g__GGB4750;s__GGB4750_SGB6579,64.91782553729456,1,1,1.0
3275,k__Bacteria;p__Tenericutes;c__CFGB1787;o__OFGB1787;f__FGB1787;g__GGB4750;s__GGB4750_SGB6579;t__SGB6579,64.91782553729456,1,1,1.0
3276,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_HMSC065F11,21.201525746980295,1,1,1.0
3277,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_sp_HMSC065F11;t__SGB17196,21.201525746980295,1,1,1.0
3278,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_urinae,0.22250476795931343,1,1,1.0
3279,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_urinae;t__SGB33665,0.22250476795931343,1,1,1.0
3280,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_sanguinis,13.636363636363635,1,1,1.0
3281,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_schaalii,4.291163382072473,1,1,1.0
3282,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_durum;t__SGB17008,31.945327399872852,1,1,1.0
3283,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinotignum;s__Actinotignum_schaalii;t__SGB17175,4.291163382072473,1,1,1.0
3284,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_urinimassiliense,0.34965034965034963,1,1,1.0
3285,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Arcanobacterium;s__Arcanobacterium_urinimassiliense;t__SGB17203,0.34965034965034963,1,1,1.0
3286,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_SGB17157,61.697393515575335,1,1,1.0
3287,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__Schaalia_SGB17157;t__SGB17157,61.697393515575335,1,1,1.0
3288,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Winkia;s__Winkia_neuii;t__SGB17191,3.814367450731087,1,1,1.0
3289,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_animalis;t__SGB100575,47.107438016528924,1,1,1.0
3290,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_canis,22.60012714558169,1,1,1.0
3291,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_canis;t__SGB53847,22.60012714558169,1,1,1.0
3292,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia_denticolens,23.553719008264462,1,1,1.0
3293,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Parascardovia;s__Parascardovia_denticolens;t__SGB17291,23.553719008264462,1,1,1.0
3294,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_aurimucosum;t__SGB17102,26.827717736808648,1,1,1.0
3295,k__Bacteria;p__Actinobacteria;c__Actinomycetia;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium_durum,31.945327399872852,1,1,1.0
3296,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_butyraticus,33.5346471710108,1,1,1.0
3297,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes_butyraticus;t__SGB59711,33.5346471710108,1,1,1.0
3298,k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Blautia;s__Blautia_SGB4833,57.05657978385251,1,1,1.0
3299,k__Bacteria;p__Firmicutes;c__CFGB1374;o__OFGB1374;f__FGB1374;g__GGB3352;s__GGB3352_SGB4436;t__SGB4436,68.6145952109464,1,1,1.0
3300,k__Bacteria;p__Firmicutes;c__CFGB1374;o__OFGB1374;f__FGB1374;g__GGB3352;s__GGB3352_SGB62935;t__SGB62935,44.27023945267959,1,1,1.0
3301,k__Bacteria;p__Firmicutes;c__CFGB1374;o__OFGB1374;f__FGB1374;g__GGB3353;s__GGB3353_SGB4437,13.711516533637399,1,1,1.0
3302,k__Bacteria;p__Firmicutes;c__CFGB1374;o__OFGB1374;f__FGB1374;g__GGB3353;s__GGB3353_SGB4437;t__SGB4437,13.711516533637399,1,1,1.0
3303,k__Bacteria;p__Firmicutes;c__CFGB1677;o__OFGB1677;f__FGB1677;g__GGB4197;s__GGB4197_SGB5684,61.54503990877993,1,1,1.0
3304,k__Bacteria;p__Firmicutes;c__CFGB1677;o__OFGB1677;f__FGB1677;g__GGB4197;s__GGB4197_SGB5684;t__SGB5684,61.54503990877993,1,1,1.0
3305,k__Bacteria;p__Firmicutes;c__CFGB1677;o__OFGB1677;f__FGB1677;g__GGB4716;s__GGB4716_SGB6531,34.863169897377425,1,1,1.0
3306,k__Bacteria;p__Firmicutes;c__CFGB1677;o__OFGB1677;f__FGB1677;g__GGB4716;s__GGB4716_SGB6531;t__SGB6531,34.863169897377425,1,1,1.0
3307,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB31790;s__GGB31790_SGB47293,16.391106043329533,1,1,1.0
3308,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB31790;s__GGB31790_SGB47293;t__SGB47293,16.391106043329533,1,1,1.0
3309,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4566;s__GGB4566_SGB6305,80.01710376282783,1,1,1.0
3310,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4566;s__GGB4566_SGB6305;t__SGB6305,80.01710376282783,1,1,1.0
3311,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4569;s__GGB4569_SGB6312,69.07069555302166,1,1,1.0
3312,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4569;s__GGB4569_SGB6312;t__SGB6312,69.07069555302166,1,1,1.0
3313,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4571;s__GGB4571_SGB6317,6.584948688711517,1,1,1.0
3314,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4571;s__GGB4571_SGB6317;t__SGB6317,6.584948688711517,1,1,1.0
3315,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4571;s__GGB4571_SGB6321,48.09007981755986,1,1,1.0
3316,k__Bacteria;p__Firmicutes;c__CFGB1765;o__OFGB1765;f__FGB1765;g__GGB4571;s__GGB4571_SGB6321;t__SGB6321,48.09007981755986,1,1,1.0
